Module ID,Name (EN),Name (JP),Name (CN),Name (FR),Name (GE),Name (IT),Name (KR),Name (SP),Name (TW),Character,Source,COS ID,Item ID,Object(s),Type
9350,Space DIVA Haku,宇宙のDIVA ハク,宇宙歌姬 弱音白,Haku DIVA intergalactique,Haku - Space DIVA,Haku DIVA spaziale,우주의 DIVA 하쿠,Haku DIVA espacial,宇宙DIVA HAKU,Haku,Extra T-Shirt Modules,9350,9350,"HAKITM9330, ITM_CUS_TSHIRT004",Outfit (Outer)
9351,Space DIVA Neru,宇宙のDIVA ネル,宇宙歌姬 音留,Neru DIVA intergalactique,Neru - Space DIVA,Neru DIVA spaziale,우주의 DIVA 네루,Neru DIVA espacial,宇宙DIVA NERU,Neru,Extra T-Shirt Modules,9351,301,NERITM301,Hands (Te)
9351,Space DIVA Neru,宇宙のDIVA ネル,宇宙歌姬 音留,Neru DIVA intergalactique,Neru - Space DIVA,Neru DIVA spaziale,우주의 DIVA 네루,Neru DIVA espacial,宇宙DIVA NERU,Neru,Extra T-Shirt Modules,9351,500,NERITM500,Hair (Kami)
9351,Space DIVA Neru,宇宙のDIVA ネル,宇宙歌姬 音留,Neru DIVA intergalactique,Neru - Space DIVA,Neru DIVA spaziale,우주의 DIVA 네루,Neru DIVA espacial,宇宙DIVA NERU,Neru,Extra T-Shirt Modules,9351,9351,"NERITM9331, ITM_CUS_TSHIRT004",Outfit (Outer)
9352,Space DIVA Sakine,宇宙のDIVA 咲音,宇宙歌姬 咲音,Sakine DIVA intergalactique,Sakine - Space DIVA,Sakine DIVA spaziale,우주의 DIVA 사키네,Sakine DIVA espacial,宇宙DIVA 咲音,Sakine,Extra T-Shirt Modules,9352,305,SAKITM303,Hands (Te)
9352,Space DIVA Sakine,宇宙のDIVA 咲音,宇宙歌姬 咲音,Sakine DIVA intergalactique,Sakine - Space DIVA,Sakine DIVA spaziale,우주의 DIVA 사키네,Sakine DIVA espacial,宇宙DIVA 咲音,Sakine,Extra T-Shirt Modules,9352,500,SAKITM500,Hair (Kami)
9352,Space DIVA Sakine,宇宙のDIVA 咲音,宇宙歌姬 咲音,Sakine DIVA intergalactique,Sakine - Space DIVA,Sakine DIVA spaziale,우주의 DIVA 사키네,Sakine DIVA espacial,宇宙DIVA 咲音,Sakine,Extra T-Shirt Modules,9352,9352,"SAKITM9332, ITM_CUS_TSHIRT004",Outfit (Outer)
9353,Space DIVA Teto,宇宙のDIVA テト,宇宙歌姬 蒂特,Teto DIVA intergalactique,Teto - Space DIVA,Teto DIVA spaziale,우주의 DIVA 테토,Teto DIVA espacial,宇宙DIVA TETO,Teto,Extra T-Shirt Modules,9353,301,TETITM301,Hands (Te)
9353,Space DIVA Teto,宇宙のDIVA テト,宇宙歌姬 蒂特,Teto DIVA intergalactique,Teto - Space DIVA,Teto DIVA spaziale,우주의 DIVA 테토,Teto DIVA espacial,宇宙DIVA TETO,Teto,Extra T-Shirt Modules,9353,500,TETITM500,Hair (Kami)
9353,Space DIVA Teto,宇宙のDIVA テト,宇宙歌姬 蒂特,Teto DIVA intergalactique,Teto - Space DIVA,Teto DIVA spaziale,우주의 DIVA 테토,Teto DIVA espacial,宇宙DIVA TETO,Teto,Extra T-Shirt Modules,9353,9353,"TETITM9333, ITM_CUS_TSHIRT004",Outfit (Outer)
0,Hatsune Miku,初音ミク,初音未来,Hatsune Miku,Hatsune Miku,Hatsune Miku,하츠네 미쿠,,初音未來,Miku,MM+,0,1,MIKITM001,Outfit (Outer)
0,Hatsune Miku,初音ミク,初音未来,Hatsune Miku,Hatsune Miku,Hatsune Miku,하츠네 미쿠,,初音未來,Miku,MM+,0,301,MIKITM301,Hands (Te)
0,Hatsune Miku,初音ミク,初音未来,Hatsune Miku,Hatsune Miku,Hatsune Miku,하츠네 미쿠,,初音未來,Miku,MM+,0,500,MIKITM500,Hair (Kami)
1,Yowane Haku,弱音ハク,弱音白,Yowane Haku,Yowane Haku,Yowane Haku,요와네 하쿠,,弱音HAKU,Haku,MM+,0,1,HAKITM001,Outfit (Outer)
1,Yowane Haku,弱音ハク,弱音白,Yowane Haku,Yowane Haku,Yowane Haku,요와네 하쿠,,弱音HAKU,Haku,MM+,0,301,HAKITM301,Hands (Te)
1,Yowane Haku,弱音ハク,弱音白,Yowane Haku,Yowane Haku,Yowane Haku,요와네 하쿠,,弱音HAKU,Haku,MM+,0,500,HAKITM500,Hair (Kami)
2,Akita Neru,亞北ネル,亚北音留,Akita Neru,Akita Neru,Akita Neru,아키타 네루,,亞北NERU,Neru,MM+,0,1,NERITM001,Outfit (Outer)
2,Akita Neru,亞北ネル,亚北音留,Akita Neru,Akita Neru,Akita Neru,아키타 네루,,亞北NERU,Neru,MM+,0,301,NERITM301,Hands (Te)
2,Akita Neru,亞北ネル,亚北音留,Akita Neru,Akita Neru,Akita Neru,아키타 네루,,亞北NERU,Neru,MM+,0,500,NERITM500,Hair (Kami)
3,Meiko Style,メイコスタイル,MEIKO风格,Tenue de Meiko,Meiko-Style,Stile Meiko,메이코 스타일,,MEIKO Style,Miku,MM+,1,2,MIKITM002,Outfit (Outer)
3,Meiko Style,メイコスタイル,MEIKO风格,Tenue de Meiko,Meiko-Style,Stile Meiko,메이코 스타일,,MEIKO Style,Miku,MM+,1,302,MIKITM302,Hands (Te)
3,Meiko Style,メイコスタイル,MEIKO风格,Tenue de Meiko,Meiko-Style,Stile Meiko,메이코 스타일,,MEIKO Style,Miku,MM+,1,3002,MIKITM3002,Hair (Kami)
4,Rin Style,リンスタイル,铃风格,Tenue de Rin,Rin-Style,Stile Rin,린 스타일,,RIN Style,Miku,MM+,2,3,MIKITM003,Outfit (Outer)
4,Rin Style,リンスタイル,铃风格,Tenue de Rin,Rin-Style,Stile Rin,린 스타일,,RIN Style,Miku,MM+,2,303,MIKITM303,Hands (Te)
4,Rin Style,リンスタイル,铃风格,Tenue de Rin,Rin-Style,Stile Rin,린 스타일,,RIN Style,Miku,MM+,2,702,MIKITM702,Hat (Zujo)
4,Rin Style,リンスタイル,铃风格,Tenue de Rin,Rin-Style,Stile Rin,린 스타일,,RIN Style,Miku,MM+,2,3003,MIKITM3003,Hair (Kami)
5,Space Channel 5,スペチャン5,太空频道5,Space Channel　5,Space Channel 5,Space Channel 5,스페이스 채널 5,,太空頻道 5,Miku,MM+,3,4,MIKITM004,Outfit (Outer)
5,Space Channel 5,スペチャン5,太空频道5,Space Channel　5,Space Channel 5,Space Channel 5,스페이스 채널 5,,太空頻道 5,Miku,MM+,3,304,MIKITM304,Hands (Te)
5,Space Channel 5,スペチャン5,太空频道5,Space Channel　5,Space Channel 5,Space Channel 5,스페이스 채널 5,,太空頻道 5,Miku,MM+,3,778,MIKITM778,Back (Joha Ushiro)
5,Space Channel 5,スペチャン5,太空频道5,Space Channel　5,Space Channel 5,Space Channel 5,스페이스 채널 5,,太空頻道 5,Miku,MM+,3,804,MIKITM804,Head
5,Space Channel 5,スペチャン5,太空频道5,Space Channel　5,Space Channel 5,Space Channel 5,스페이스 채널 5,,太空頻道 5,Miku,MM+,3,3004,MIKITM3004,Hair (Kami)
6,Space Channel 39,スペチャン39,太空频道39,Space Channel　39,Space Channel 39,Space Channel 39,스페이스 채널 39,,太空頻道 39,Miku,MM+,4,5,MIKITM005,Outfit (Outer)
6,Space Channel 39,スペチャン39,太空频道39,Space Channel　39,Space Channel 39,Space Channel 39,스페이스 채널 39,,太空頻道 39,Miku,MM+,4,305,MIKITM305,Hands (Te)
6,Space Channel 39,スペチャン39,太空频道39,Space Channel　39,Space Channel 39,Space Channel 39,스페이스 채널 39,,太空頻道 39,Miku,MM+,4,501,MIKITM501,Hair (Kami)
6,Space Channel 39,スペチャン39,太空频道39,Space Channel　39,Space Channel 39,Space Channel 39,스페이스 채널 39,,太空頻道 39,Miku,MM+,4,779,MIKITM779,Back (Joha Ushiro)
7,Gallia Squad 7,ガリア軍第7小隊,加利亚军第7小队,Escouade Gallia　7,Gallia Squad 7,Gallia Squad 7,갈리아군 제7소대,,加利亞軍第七小隊,Miku,MM+,5,6,MIKITM006,Outfit (Outer)
7,Gallia Squad 7,ガリア軍第7小隊,加利亚军第7小队,Escouade Gallia　7,Gallia Squad 7,Gallia Squad 7,갈리아군 제7소대,,加利亞軍第七小隊,Miku,MM+,5,306,MIKITM306,Hands (Te)
7,Gallia Squad 7,ガリア軍第7小隊,加利亚军第7小队,Escouade Gallia　7,Gallia Squad 7,Gallia Squad 7,갈리아군 제7소대,,加利亞軍第七小隊,Miku,MM+,5,3006,MIKITM3006,Hair (Kami)
8,P-Style PB,P-スタイルPB,P-风格PB,P-Style　PB,P-Style PB,Stile-P PB,P-스타일 PB,,P-Style PB,Miku,MM+,333,833,MIKITM833,Head
8,P-Style PB,P-スタイルPB,P-风格PB,P-Style　PB,P-Style PB,Stile-P PB,P-스타일 PB,,P-Style PB,Miku,MM+,333,3033,MIKITM3033,Hair (Kami)
9,P-Style CW,P-スタイルCW,P-风格CW,P-Style　CW,P-Style CW,Stile-P CW,P-스타일 CW,,P-Style CW,Miku,MM+,334,834,MIKITM834,Head
9,P-Style CW,P-スタイルCW,P-风格CW,P-Style　CW,P-Style CW,Stile-P CW,P-스타일 CW,,P-Style CW,Miku,MM+,334,3034,MIKITM3034,Hair (Kami)
10,P-Style IS,P-スタイルIS,P-风格IS,P-Style　IS,P-Style IS,Stile-P IS,P-스타일 IS,,P-Style IS,Miku,MM+,335,835,MIKITM835,Head
10,P-Style IS,P-スタイルIS,P-风格IS,P-Style　IS,P-Style IS,Stile-P IS,P-스타일 IS,,P-Style IS,Miku,MM+,335,3035,MIKITM3035,Hair (Kami)
11,P-Style RP,P-スタイルRP,P-风格RP,P-Style　RP,P-Style RP,Stile-P RP,P-스타일 RP,,P-Style RP,Miku,MM+,336,836,MIKITM836,Head
11,P-Style RP,P-スタイルRP,P-风格RP,P-Style　RP,P-Style RP,Stile-P RP,P-스타일 RP,,P-Style RP,Miku,MM+,336,3036,MIKITM3036,Hair (Kami)
12,P-Style LP,P-スタイルLP,P-风格LP,P-Style　LP,P-Style LP,Stile-P LP,P-스타일 LP,,P-Style LP,Miku,MM+,337,837,MIKITM837,Head
12,P-Style LP,P-スタイルLP,P-风格LP,P-Style　LP,P-Style LP,Stile-P LP,P-스타일 LP,,P-Style LP,Miku,MM+,337,3037,MIKITM3037,Hair (Kami)
13,P-Style FB,P-スタイルFB,P-风格FB,P-Style　FB,P-Style FB,Stile-P FB,P-스타일 FB,,P-Style FB,Miku,MM+,37,38,MIKITM038,Outfit (Outer)
13,P-Style FB,P-スタイルFB,P-风格FB,P-Style　FB,P-Style FB,Stile-P FB,P-스타일 FB,,P-Style FB,Miku,MM+,37,338,MIKITM338,Hands (Te)
13,P-Style FB,P-スタイルFB,P-风格FB,P-Style　FB,P-Style FB,Stile-P FB,P-스타일 FB,,P-Style FB,Miku,MM+,37,838,MIKITM838,Head
13,P-Style FB,P-スタイルFB,P-风格FB,P-Style　FB,P-Style FB,Stile-P FB,P-스타일 FB,,P-Style FB,Miku,MM+,37,3038,MIKITM3038,Hair (Kami)
14,P-Style MG,P-スタイルMG,P-风格MG,P-Style　MG,P-Style MG,Stile-P MG,P-스타일 MG,,P-Style MG,Miku,MM+,339,839,MIKITM839,Head
14,P-Style MG,P-スタイルMG,P-风格MG,P-Style　MG,P-Style MG,Stile-P MG,P-스타일 MG,,P-Style MG,Miku,MM+,339,3039,MIKITM3039,Hair (Kami)
15,P-Style CG,P-スタイルCG,P-风格CG,P-Style　CG,P-Style CG,Stile-P CG,P-스타일 CG,,P-Style CG,Miku,MM+,39,40,MIKITM040,Outfit (Outer)
15,P-Style CG,P-スタイルCG,P-风格CG,P-Style　CG,P-Style CG,Stile-P CG,P-스타일 CG,,P-Style CG,Miku,MM+,39,340,MIKITM340,Hands (Te)
15,P-Style CG,P-スタイルCG,P-风格CG,P-Style　CG,P-Style CG,Stile-P CG,P-스타일 CG,,P-Style CG,Miku,MM+,39,840,MIKITM840,Head
15,P-Style CG,P-スタイルCG,P-风格CG,P-Style　CG,P-Style CG,Stile-P CG,P-스타일 CG,,P-Style CG,Miku,MM+,39,3040,MIKITM3040,Hair (Kami)
16,Cheerleader,チア,啦啦队,Pom-pom girl,Cheerleaderin,Cheerleader,치어리더,,啦啦隊長,Miku,MM+,6,7,MIKITM007,Outfit (Outer)
16,Cheerleader,チア,啦啦队,Pom-pom girl,Cheerleaderin,Cheerleader,치어리더,,啦啦隊長,Miku,MM+,6,301,MIKITM301,Hands (Te)
16,Cheerleader,チア,啦啦队,Pom-pom girl,Cheerleaderin,Cheerleader,치어리더,,啦啦隊長,Miku,MM+,6,502,MIKITM502,Hair (Kami)
16,Cheerleader,チア,啦啦队,Pom-pom girl,Cheerleaderin,Cheerleader,치어리더,,啦啦隊長,Miku,MM+,6,717,MIKITM717,Hat (Zujo)
17,Plug-In,プラグイン,插件,Plug-In,Plug-In,Plug-In,플러그인,,Plug-In,Miku,MM+,7,8,MIKITM008,Outfit (Outer)
17,Plug-In,プラグイン,插件,Plug-In,Plug-In,Plug-In,플러그인,,Plug-In,Miku,MM+,7,308,MIKITM308,Hands (Te)
17,Plug-In,プラグイン,插件,Plug-In,Plug-In,Plug-In,플러그인,,Plug-In,Miku,MM+,7,3008,MIKITM3008,Hair (Kami)
18,Gothic,ゴシック,哥特风,Gothique,Gothic,Gotico,고딕,,Gothic,Miku,MM+,8,9,MIKITM009,Outfit (Outer)
18,Gothic,ゴシック,哥特风,Gothique,Gothic,Gotico,고딕,,Gothic,Miku,MM+,8,301,MIKITM301,Hands (Te)
18,Gothic,ゴシック,哥特风,Gothique,Gothic,Gotico,고딕,,Gothic,Miku,MM+,8,3009,MIKITM3009,Hair (Kami)
19,Princess,プリンセス,公主,Princesse,Prinzessin,Principessa,프린세스,,公主,Miku,MM+,9,10,MIKITM010,Outfit (Outer)
19,Princess,プリンセス,公主,Princesse,Prinzessin,Principessa,프린세스,,公主,Miku,MM+,9,310,MIKITM310,Hands (Te)
19,Princess,プリンセス,公主,Princesse,Prinzessin,Principessa,프린세스,,公主,Miku,MM+,9,720,MIKITM720,Hat (Zujo)
19,Princess,プリンセス,公主,Princesse,Prinzessin,Principessa,프린세스,,公主,Miku,MM+,9,3010,MIKITM3010,Hair (Kami)
20,Miko,ミコ,巫女,Miko,Miko,Miko,무녀,,MIKO,Miku,MM+,10,11,MIKITM011,Outfit (Outer)
20,Miko,ミコ,巫女,Miko,Miko,Miko,무녀,,MIKO,Miku,MM+,10,311,MIKITM311,Hands (Te)
20,Miko,ミコ,巫女,Miko,Miko,Miko,무녀,,MIKO,Miku,MM+,10,3011,MIKITM3011,Hair (Kami)
21,Kitty Cat,にゃんこ,猫咪,Chaton,Miezekatze,Gattina,고양이,,貓咪,Miku,MM+,11,12,MIKITM012,Outfit (Outer)
21,Kitty Cat,にゃんこ,猫咪,Chaton,Miezekatze,Gattina,고양이,,貓咪,Miku,MM+,11,312,MIKITM312,Hands (Te)
21,Kitty Cat,にゃんこ,猫咪,Chaton,Miezekatze,Gattina,고양이,,貓咪,Miku,MM+,11,713,MIKITM713,Hat (Zujo)
21,Kitty Cat,にゃんこ,猫咪,Chaton,Miezekatze,Gattina,고양이,,貓咪,Miku,MM+,11,775,MIKITM775,Back (Joha Ushiro)
21,Kitty Cat,にゃんこ,猫咪,Chaton,Miezekatze,Gattina,고양이,,貓咪,Miku,MM+,11,3012,MIKITM3012,Hair (Kami)
22,Sleepy Time,ねむねむ,睡意,Pyjama,Schlafenszeit,Sogni d'oro,잠잘 시간,,睏睏,Miku,MM+,12,13,MIKITM013,Outfit (Outer)
22,Sleepy Time,ねむねむ,睡意,Pyjama,Schlafenszeit,Sogni d'oro,잠잘 시간,,睏睏,Miku,MM+,12,313,MIKITM313,Hands (Te)
22,Sleepy Time,ねむねむ,睡意,Pyjama,Schlafenszeit,Sogni d'oro,잠잘 시간,,睏睏,Miku,MM+,12,3014,MIKITM3014,Hair (Kami)
23,Heart Hunter,ハートハンター,觅心猎手,Chasseuse de cœurs,Herzensbrecherin,Cacciatrice di cuori,하트 헌터,,Heart Hunter,Miku,MM+,13,14,MIKITM014,Outfit (Outer)
23,Heart Hunter,ハートハンター,觅心猎手,Chasseuse de cœurs,Herzensbrecherin,Cacciatrice di cuori,하트 헌터,,Heart Hunter,Miku,MM+,13,314,MIKITM314,Hands (Te)
23,Heart Hunter,ハートハンター,觅心猎手,Chasseuse de cœurs,Herzensbrecherin,Cacciatrice di cuori,하트 헌터,,Heart Hunter,Miku,MM+,13,506,MIKITM506,Hair (Kami)
23,Heart Hunter,ハートハンター,觅心猎手,Chasseuse de cœurs,Herzensbrecherin,Cacciatrice di cuori,하트 헌터,,Heart Hunter,Miku,MM+,13,776,MIKITM776,Back (Joha Ushiro)
24,Vocal,ボーカル,主唱,Vocal,Vocal,Canoro,보컬,,Vocal,Miku,MM+,14,15,MIKITM015,Outfit (Outer)
24,Vocal,ボーカル,主唱,Vocal,Vocal,Canoro,보컬,,Vocal,Miku,MM+,14,315,MIKITM315,Hands (Te)
24,Vocal,ボーカル,主唱,Vocal,Vocal,Canoro,보컬,,Vocal,Miku,MM+,14,507,MIKITM507,Hair (Kami)
25,Punk,パンク,朋克,Punk,Punk,Punk,펑크,,Punk,Miku,MM+,15,16,MIKITM016,Outfit (Outer)
25,Punk,パンク,朋克,Punk,Punk,Punk,펑크,,Punk,Miku,MM+,15,316,MIKITM316,Hands (Te)
25,Punk,パンク,朋克,Punk,Punk,Punk,펑크,,Punk,Miku,MM+,15,703,MIKITM703,Hat (Zujo)
25,Punk,パンク,朋克,Punk,Punk,Punk,펑크,,Punk,Miku,MM+,15,3016,MIKITM3016,Hair (Kami)
26,Dancer,ダンサー,舞者,Danseuse,Dancer,Ballerina,댄서,,Dancer,Miku,MM+,16,17,MIKITM017,Outfit (Outer)
26,Dancer,ダンサー,舞者,Danseuse,Dancer,Ballerina,댄서,,Dancer,Miku,MM+,16,317,MIKITM317,Hands (Te)
26,Dancer,ダンサー,舞者,Danseuse,Dancer,Ballerina,댄서,,Dancer,Miku,MM+,16,3017,MIKITM3017,Hair (Kami)
27,Star,スター,明星,Star,Star,Stella,스타,,Star,Miku,MM+,17,18,MIKITM018,Outfit (Outer)
27,Star,スター,明星,Star,Star,Stella,스타,,Star,Miku,MM+,17,318,MIKITM318,Hands (Te)
27,Star,スター,明星,Star,Star,Stella,스타,,Star,Miku,MM+,17,3018,MIKITM3018,Hair (Kami)
28,Fairy,フェアリー,妖精,Fée,Fee,Fatina,페어리,,Fairy,Miku,MM+,18,19,MIKITM019,Outfit (Outer)
28,Fairy,フェアリー,妖精,Fée,Fee,Fatina,페어리,,Fairy,Miku,MM+,18,319,MIKITM319,Hands (Te)
28,Fairy,フェアリー,妖精,Fée,Fee,Fatina,페어리,,Fairy,Miku,MM+,18,508,MIKITM508,Hair (Kami)
29,School,スクール,登校,Uniforme scolaire,Back to school,Scuola,스쿨,,School,Miku,MM+,19,20,MIKITM020,Outfit (Outer)
29,School,スクール,登校,Uniforme scolaire,Back to school,Scuola,스쿨,,School,Miku,MM+,19,301,MIKITM301,Hands (Te)
29,School,スクール,登校,Uniforme scolaire,Back to school,Scuola,스쿨,,School,Miku,MM+,19,3020,MIKITM3020,Hair (Kami)
30,Snow,スノウ,落雪,Hiver,Snow,Neve,스노우,,Snow,Miku,MM+,20,21,MIKITM021,Outfit (Outer)
30,Snow,スノウ,落雪,Hiver,Snow,Neve,스노우,,Snow,Miku,MM+,20,321,MIKITM321,Hands (Te)
30,Snow,スノウ,落雪,Hiver,Snow,Neve,스노우,,Snow,Miku,MM+,20,704,MIKITM704,Hat (Zujo)
30,Snow,スノウ,落雪,Hiver,Snow,Neve,스노우,,Snow,Miku,MM+,20,3021,MIKITM3021,Hair (Kami)
31,Arabian,アラビアン,阿拉伯风情,Tenue orientale,1001 Nacht,Arabo,아라비안,,阿拉伯,Miku,MM+,21,22,MIKITM022,Outfit (Outer)
31,Arabian,アラビアン,阿拉伯风情,Tenue orientale,1001 Nacht,Arabo,아라비안,,阿拉伯,Miku,MM+,21,322,MIKITM322,Hands (Te)
31,Arabian,アラビアン,阿拉伯风情,Tenue orientale,1001 Nacht,Arabo,아라비안,,阿拉伯,Miku,MM+,21,3022,MIKITM3022,Hair (Kami)
32,Miyabi,みやび,风雅,Miyabi,Miyabi,Raffinato,미야비,,典雅,Miku,MM+,22,23,MIKITM023,Outfit (Outer)
32,Miyabi,みやび,风雅,Miyabi,Miyabi,Raffinato,미야비,,典雅,Miku,MM+,22,323,MIKITM323,Hands (Te)
32,Miyabi,みやび,风雅,Miyabi,Miyabi,Raffinato,미야비,,典雅,Miku,MM+,22,3023,MIKITM3023,Hair (Kami)
33,Chinese Debut,チャイナ,中华风,Tenue panda,Fernöstliche Schönheit,Debutto cinese,차이나,,熊貓旗袍,Miku,MM+,23,24,MIKITM024,Outfit (Outer)
33,Chinese Debut,チャイナ,中华风,Tenue panda,Fernöstliche Schönheit,Debutto cinese,차이나,,熊貓旗袍,Miku,MM+,23,301,MIKITM301,Hands (Te)
33,Chinese Debut,チャイナ,中华风,Tenue panda,Fernöstliche Schönheit,Debutto cinese,차이나,,熊貓旗袍,Miku,MM+,23,777,MIKITM777,Back (Joha Ushiro)
33,Chinese Debut,チャイナ,中华风,Tenue panda,Fernöstliche Schönheit,Debutto cinese,차이나,,熊貓旗袍,Miku,MM+,23,3024,MIKITM3024,Hair (Kami)
34,Magician,マジシャン,魔术师,Magicienne,Magierin,Maghetta,매지션,,魔術師,Miku,MM+,24,25,MIKITM025,Outfit (Outer)
34,Magician,マジシャン,魔术师,Magicienne,Magierin,Maghetta,매지션,,魔術師,Miku,MM+,24,325,MIKITM325,Hands (Te)
34,Magician,マジシャン,魔术师,Magicienne,Magierin,Maghetta,매지션,,魔術師,Miku,MM+,24,509,MIKITM509,Hair (Kami)
34,Magician,マジシャン,魔术师,Magicienne,Magierin,Maghetta,매지션,,魔術師,Miku,MM+,24,705,MIKITM705,Hat (Zujo)
35,White Dress,ホワイトドレス,洁白裙摆,Robe blanche,Traum in Weiß,Abito bianco,화이트 드레스,,White Dress,Miku,MM+,25,26,MIKITM026,Outfit (Outer)
35,White Dress,ホワイトドレス,洁白裙摆,Robe blanche,Traum in Weiß,Abito bianco,화이트 드레스,,White Dress,Miku,MM+,25,326,MIKITM326,Hands (Te)
35,White Dress,ホワイトドレス,洁白裙摆,Robe blanche,Traum in Weiß,Abito bianco,화이트 드레스,,White Dress,Miku,MM+,25,504,MIKITM504,Hair (Kami)
36,Pirate,パイレーツ,海盗,Pirate,Piratin,Pirata,파이러트,,海盜,Miku,MM+,26,27,MIKITM027,Outfit (Outer)
36,Pirate,パイレーツ,海盗,Pirate,Piratin,Pirata,파이러트,,海盜,Miku,MM+,26,327,MIKITM327,Hands (Te)
36,Pirate,パイレーツ,海盗,Pirate,Piratin,Pirata,파이러트,,海盜,Miku,MM+,26,706,MIKITM706,Hat (Zujo)
36,Pirate,パイレーツ,海盗,Pirate,Piratin,Pirata,파이러트,,海盜,Miku,MM+,26,3027,MIKITM3027,Hair (Kami)
37,VN02,VN02,VN02,VN02,VN02,VN02,VN02,,VN02,Miku,MM+,27,28,MIKITM028,Outfit (Outer)
37,VN02,VN02,VN02,VN02,VN02,VN02,VN02,,VN02,Miku,MM+,27,301,MIKITM301,Hands (Te)
37,VN02,VN02,VN02,VN02,VN02,VN02,VN02,,VN02,Miku,MM+,27,3028,MIKITM3028,Hair (Kami)
38,Galaxy,ギャラクシー,银河,Galaxie,Galaktisch,Galassia,갤럭시,,Galaxy,Miku,MM+,28,29,MIKITM029,Outfit (Outer)
38,Galaxy,ギャラクシー,银河,Galaxie,Galaktisch,Galassia,갤럭시,,Galaxy,Miku,MM+,28,329,MIKITM329,Hands (Te)
38,Galaxy,ギャラクシー,银河,Galaxie,Galaktisch,Galassia,갤럭시,,Galaxy,Miku,MM+,28,3029,MIKITM3029,Hair (Kami)
39,Ha2ne Miku,ハツネミク,初音 未来,Ha2ne Miku,Ha2ne Miku,Ha2ne Miku,하츠네 미9,,初音咪庫,Miku,MM+,31,32,MIKITM032,Outfit (Outer)
39,Ha2ne Miku,ハツネミク,初音 未来,Ha2ne Miku,Ha2ne Miku,Ha2ne Miku,하츠네 미9,,初音咪庫,Miku,MM+,31,332,MIKITM332,Hands (Te)
39,Ha2ne Miku,ハツネミク,初音 未来,Ha2ne Miku,Ha2ne Miku,Ha2ne Miku,하츠네 미9,,初音咪庫,Miku,MM+,31,3032,MIKITM3032,Hair (Kami)
40,Kagamine Rin,鏡音リン,镜音铃,Kagamine Rin,Kagamine Rin,Kagamine Rin,카가미네 린,,鏡音鈴,Rin,MM+,0,1,RINITM001,Outfit (Outer)
40,Kagamine Rin,鏡音リン,镜音铃,Kagamine Rin,Kagamine Rin,Kagamine Rin,카가미네 린,,鏡音鈴,Rin,MM+,0,301,RINITM301,Hands (Te)
40,Kagamine Rin,鏡音リン,镜音铃,Kagamine Rin,Kagamine Rin,Kagamine Rin,카가미네 린,,鏡音鈴,Rin,MM+,0,500,RINITM500,Hair (Kami)
40,Kagamine Rin,鏡音リン,镜音铃,Kagamine Rin,Kagamine Rin,Kagamine Rin,카가미네 린,,鏡音鈴,Rin,MM+,0,701,RINITM701,Hat (Zujo)
41,Kagamine Len,鏡音レン,镜音连,Kagamine Len,Kagamine Len,Kagamine Len,카가미네 렌,,鏡音連,Len,MM+,0,1,LENITM001,Outfit (Outer)
41,Kagamine Len,鏡音レン,镜音连,Kagamine Len,Kagamine Len,Kagamine Len,카가미네 렌,,鏡音連,Len,MM+,0,301,LENITM301,Hands (Te)
41,Kagamine Len,鏡音レン,镜音连,Kagamine Len,Kagamine Len,Kagamine Len,카가미네 렌,,鏡音連,Len,MM+,0,500,LENITM500,Hair (Kami)
42,Megurine Luka,巡音ルカ,巡音流歌,Megurine Luka,Megurine Luka,Megurine Luka,메구리네 루카,,巡音流歌,Luka,MM+,0,1,LUKITM001,Outfit (Outer)
42,Megurine Luka,巡音ルカ,巡音流歌,Megurine Luka,Megurine Luka,Megurine Luka,메구리네 루카,,巡音流歌,Luka,MM+,0,301,LUKITM301,Hands (Te)
